Date,Open
2015-06-17,16.811333
2014-09-10,18.633333
2020-05-22,54.811333
2015-12-29,15.337333
2021-01-21,285.0
2019-08-08,15.63
2015-10-19,15.1
2011-02-10,1.550667
2016-02-26,12.58
2010-08-05,1.436
2021-07-08,209.456665
2012-09-28,1.915333
2015-12-24,15.370667
2016-12-01,12.55
2013-10-02,12.572667
2012-06-25,2.262667
2019-03-25,17.313999
2018-01-24,23.638666
2016-04-20,16.417334
2015-07-24,17.825333
2012-02-29,2.254
2017-01-26,16.952667
2018-04-17,19.257999
2014-03-18,15.796667
2013-12-18,10.149333
2020-01-17,33.840668
2022-05-17,249.119995
2018-02-07,22.599333
2019-02-13,20.823334
2021-02-03,292.339996
2017-10-12,23.530001
2022-01-24,301.58667
2016-04-22,16.592667
2012-11-02,1.951333
2012-03-20,2.332
2013-11-07,9.612667
2019-01-09,22.366667
2014-08-12,17.205334
2021-06-18,204.456665
2018-10-05,18.309999
2015-10-15,14.428667
2017-04-11,20.892
2016-06-03,14.666667
2014-12-30,14.932667
2012-09-18,2.125333
2016-04-06,16.931334
2019-09-03,14.938667
2015-03-13,12.596667
2014-11-12,16.648001
2012-12-31,2.2
2018-03-29,17.099333
2015-10-16,14.869333
2019-11-29,22.073999
2017-03-01,16.945333
2021-06-22,206.083328
2013-09-30,12.6
2013-09-26,12.446667
2017-01-31,16.615999
2018-06-06,20.033333
2016-02-04,11.38
2015-01-07,14.223333
2014-10-06,17.275333
2010-10-28,1.426
2016-08-10,15.216
2017-11-30,20.570667
2011-11-08,2.091333
2011-05-31,1.979333
2013-04-26,3.542
2017-11-07,20.068001
2019-09-05,14.833333
2011-03-22,1.515333
2018-02-09,21.328667
2010-08-19,1.236
2015-08-31,16.374666
2017-04-10,20.610001
2011-06-23,1.813333
2021-03-11,233.133331
2012-05-24,2.083333
2021-11-16,334.436676
2012-01-26,1.871333
2015-04-27,14.837333
2015-11-03,14.256667
2016-09-12,13.0
2012-11-01,1.883333
2011-01-03,1.789333
2014-08-14,17.499332
2011-03-08,1.64
2014-04-29,13.214
2020-03-03,53.666668
2017-04-28,20.655333
2014-07-29,15.107333
2017-11-20,20.919333
2022-07-21,255.106674
2016-06-06,14.533333
2022-07-12,236.846664
2014-12-17,12.870667
2014-11-05,16.066668
2016-09-01,13.934
2015-06-18,17.466667
2015-08-04,17.334
2013-04-08,2.798
2013-02-11,2.532
2010-10-08,1.362
2014-07-08,14.576667
2020-02-20,60.796665
2021-05-04,226.313339
2019-07-09,15.264667
2019-02-05,20.832666
2012-04-13,2.262667
2016-10-18,13.066
2021-09-20,244.853333
2021-08-12,235.446671
2021-07-01,227.973328
2010-11-19,2.010667
2019-12-30,28.586
2015-11-04,15.133333
2012-03-01,2.234
2022-07-11,252.103333
2018-02-02,23.229334
2013-10-09,11.648667
2012-08-16,1.968667
2017-05-30,21.733334
2012-02-27,2.227333
2017-03-31,18.582001
2022-08-24,297.563324
2012-03-16,2.326667
2021-02-18,260.299988
2017-08-17,24.080667
2017-01-30,16.835333
2014-03-06,16.942667
2021-08-02,233.333328
2020-08-27,145.363998
2020-02-19,61.566666
2016-08-26,14.809333
2011-08-12,1.706667
2018-08-23,21.275999
2012-09-13,1.904667
2012-10-22,1.866
2022-03-04,283.033325
2017-04-25,20.533333
2016-09-15,13.099333
2013-06-11,6.545333
2014-01-31,11.923333
2021-11-04,411.470001
2013-11-13,9.389333
2011-07-20,1.866667
2021-08-23,228.479996
2019-03-28,18.477333
2019-04-22,17.933332
2014-06-06,13.983333
2020-10-21,140.899994
2019-08-06,15.458667
2019-07-08,15.416
2020-09-23,135.053329
2014-03-21,15.734667
2018-02-28,23.504667
2011-02-09,1.608667
2012-06-18,1.996
2012-05-11,2.166
2018-11-01,22.550667
2016-10-13,13.366667
2010-10-29,1.409333
2012-10-05,1.98
2018-10-16,17.713333
2013-05-06,3.759333
2015-06-12,16.680668
2012-12-19,2.316667
2016-03-18,15.273333
2015-08-21,15.733333
2021-08-10,237.996674
2014-12-26,14.767333
2013-12-06,9.434
2012-11-07,2.066667
2016-11-01,13.202667
2018-08-29,20.684668
2012-04-09,2.273333
2010-11-17,2.013333
2014-11-07,16.146
2014-12-12,13.654667
2021-03-19,215.53334
2018-09-24,19.898666
2022-03-07,285.433319
2017-03-20,17.373333
2010-09-02,1.358
2015-01-29,13.404667
2011-11-03,2.0
2014-09-12,18.700001
2019-01-17,23.080667
2011-11-10,2.062667
2018-09-25,20.0
2021-03-30,200.583328
2014-10-30,15.876
2021-04-06,230.100006
2010-10-06,1.404
2016-07-29,15.38
2010-08-16,1.23
2019-03-19,17.833332
2012-08-31,1.907333
2016-04-18,16.815332
2013-11-08,9.098667
2017-09-13,24.254667
2011-11-18,2.242667
2020-09-15,145.520004
2015-03-20,13.163333
2018-12-03,24.0
2015-08-28,16.124001
2016-05-04,15.352667
2021-02-19,265.0
2019-01-11,22.806
2014-08-04,15.625333
2016-02-08,10.473333
2012-12-07,2.286667
2018-01-10,22.146667
2015-02-25,13.662667
2015-09-04,16.059334
2019-07-25,15.566667
2017-05-04,20.496
2010-08-26,1.326
2014-07-18,14.396667
2015-05-08,15.732667
2020-01-28,37.899334
2013-12-12,9.313333
2022-03-01,289.893341
2010-08-04,1.463333
2017-03-08,16.466667
2012-06-21,2.284
2012-02-15,2.206667
2014-09-22,17.0
2015-07-28,17.049999
2012-01-13,1.893333
2014-04-02,14.666667
2020-10-22,147.306671
2019-07-23,17.114
2014-10-16,14.648
2022-06-23,237.906662
2015-06-10,16.793333
2015-06-25,17.763332
2012-11-27,2.142
2020-08-14,110.999336
2020-06-09,62.667332
2019-03-06,18.431999
2017-06-26,25.779333
2021-08-30,238.240005
2018-01-31,23.167334
2020-01-14,36.284
2022-01-20,336.57666
2020-06-22,66.66333
2011-08-09,1.61
2014-12-03,15.083333
2018-10-10,17.640667
2014-04-09,14.450667
2020-02-24,55.933334
2019-06-18,15.248
2020-07-14,103.73333
2017-11-10,20.166668
2017-04-07,19.833332
2019-10-30,20.866667
2018-05-29,18.567333
2012-08-20,2.01
2014-08-28,17.459333
2011-01-27,1.649333
2017-08-10,24.106667
2018-10-11,17.168667
2021-11-02,386.453339
2022-03-02,290.709991
2015-03-05,13.523333
2022-04-25,326.323334
2010-12-01,2.391333
2014-07-17,14.410667
2021-01-08,285.333344
2011-09-07,1.559333
2017-11-22,21.118
2011-02-17,1.642
2015-01-23,13.352667
2019-01-24,18.868668
2012-04-03,2.446667
2013-10-14,11.666667
2018-05-17,19.059999
2012-11-09,2.04
2014-09-05,18.836666
2020-04-13,39.344002
2018-04-27,19.024668
2014-02-03,12.192667
2013-06-03,6.508
2018-04-18,19.405333
2021-09-17,252.383331
2017-07-19,21.882
2016-12-29,14.570667
2015-12-23,15.478667
2022-08-01,301.276672
2017-07-10,20.860001
2013-06-21,6.913333
2022-08-25,302.359985
2010-11-22,2.104667
2017-01-03,14.324
2019-07-24,17.278
2017-03-23,17.025999
2020-05-08,52.917999
2013-08-22,9.948
2011-04-04,1.788667
2012-10-01,1.966667
2013-06-07,6.533333
2022-08-19,299.0
2013-12-26,10.336
2015-09-22,17.268667
2015-04-22,14.166667
2012-01-10,1.829333
2016-11-17,12.232667
2021-10-21,285.333344
2013-03-14,2.593333
2015-03-30,12.39
2020-12-17,209.396667
2019-01-04,20.4
2015-07-31,17.84
2020-09-04,134.270004
2016-05-19,14.241333
2016-09-30,13.480667
2014-11-14,16.666668
2022-06-09,249.339996
2020-05-28,54.234001
2014-03-05,17.114668
2014-06-18,15.433333
2012-05-02,2.233333
2013-10-11,11.516667
2022-03-29,369.329987
2017-10-02,22.834667
2021-04-14,256.899994
2021-12-06,333.83667
2015-04-24,14.7
2014-06-09,13.863333
2014-12-04,15.24
2014-06-02,13.822
2014-11-28,16.356667
2021-09-27,257.706665
2016-10-12,13.396667
2013-04-05,2.8
2022-09-02,281.070007
2022-01-05,382.216675
2015-04-09,13.895333
2013-06-06,6.35
2016-09-14,13.05
2010-08-09,1.326667
2018-02-16,22.166668
2020-12-28,224.83667
2017-12-04,20.433332
2014-10-24,15.751333
2018-03-08,22.190666
2016-08-17,14.955333
2012-11-16,2.076667
2018-05-25,18.508667
2011-09-20,1.732
2020-12-16,209.410004
2012-04-11,2.216
2021-10-25,316.843323
2017-01-05,15.094667
2011-08-16,1.742
2017-05-25,20.734667
2016-04-25,16.867332
2016-04-04,16.608
2020-09-10,128.736664
2022-01-28,277.186676
2012-12-03,2.259333
2013-04-25,3.366667
2013-07-01,7.290667
2012-01-18,1.779333
2011-01-18,1.698667
2016-12-12,12.853333
2011-04-08,1.838667
2018-04-02,17.084
2022-07-20,246.78334
2017-10-05,23.733334
2014-07-14,14.666
2011-09-23,1.699333
2015-01-09,13.928
2013-04-24,3.393333
2018-10-09,17.016666
2011-03-10,1.629333
2011-10-12,1.816667
2022-01-03,382.583344
2010-09-23,1.326
2019-10-22,16.954666
2013-05-10,4.643333
2013-01-17,2.277333
2013-10-28,11.345333
2015-02-12,12.904667
2019-11-07,21.942667
2020-09-17,138.53334
2015-03-24,13.438667
2019-12-10,22.664
2014-09-24,16.741333
2014-09-03,19.177999
2013-06-25,6.873333
2011-07-18,1.822667
2016-10-11,13.456667
2014-08-18,17.549999
2015-02-27,13.793333
2017-07-17,21.702667
2015-02-20,14.052
2015-07-14,17.473333
2017-09-08,23.266001
2014-01-03,10.0
2021-04-21,234.92334
2014-02-18,13.682667
2015-04-01,12.58
2021-12-09,353.546661
2013-12-17,9.838667
2017-12-22,21.967333
2019-04-26,16.433332
2014-08-08,16.743999
2011-04-14,1.658
2011-01-05,1.765333
2021-01-26,297.126678
2020-07-09,93.132668
2019-07-12,15.983333
2015-12-22,15.666
2016-11-28,13.032
2020-01-03,29.366667
2014-03-28,14.186667
2021-07-19,209.963333
2017-08-16,24.200001
2021-04-05,235.903336
2014-06-12,13.673333
2016-07-18,14.642667
2011-03-03,1.632
2013-01-28,2.457333
2018-02-15,21.633333
2018-11-09,23.266666
2010-11-04,1.506667
2010-12-13,2.109333
2021-02-09,285.040009
2021-09-29,259.933319
2011-04-18,1.675333
2012-05-01,2.208667
2018-02-05,22.531334
2021-10-08,265.40332
2018-12-12,24.628
2019-12-18,25.375334
2010-12-15,1.911333
2020-03-30,34.017334
2020-07-13,110.599998
2019-03-29,18.58
2011-07-05,1.934667
2013-07-09,8.309333
2020-03-09,40.359333
2021-05-26,202.520004
2018-12-11,24.660667
2016-05-09,14.381333
2022-09-08,281.299988
2022-05-26,220.473328
2022-08-11,296.513336
2014-11-19,16.707333
2014-11-04,16.032667
2011-04-07,1.79
2019-01-29,19.684668
2021-11-08,383.263336
2014-04-21,13.138667
2013-10-01,12.930667
2021-12-14,315.0
2021-06-01,209.266663
2021-06-24,224.996674
2017-02-28,16.279333
2015-11-25,14.756
2021-02-01,271.429993
2010-10-11,1.362667
2016-04-15,16.754
2014-12-08,14.769333
2019-09-27,16.146667
2021-11-10,336.803345
2022-07-05,223.0
2018-01-22,23.293333
2018-10-12,17.4
2013-09-06,11.238
2014-11-06,15.632667
2019-05-21,13.184
2018-09-18,19.779333
2011-07-07,1.942667
2017-09-12,24.299334
2011-10-31,1.966667
2018-06-13,23.114
2022-02-04,299.073334
2011-04-05,1.726667
2011-12-12,2.029333
2017-06-22,25.199333
2015-11-11,14.518
2018-12-07,24.6
2020-09-22,143.199997
2014-12-18,14.158667
2019-08-09,15.736667
2016-03-22,15.814
2017-08-04,23.133333
2017-05-31,22.512667
2015-07-09,17.271999
2011-08-01,1.911333
2013-10-18,12.276667
2016-04-26,16.803333
2018-05-16,18.922001
2022-01-18,342.203339
2021-04-15,247.699997
2021-04-29,233.169998
2021-02-08,289.890015
2012-10-17,1.883333
2014-04-03,15.353333
2011-09-27,1.733333
2012-07-09,2.062667
2014-01-09,10.166667
2011-12-30,1.899333
2022-02-15,300.0
2014-04-10,14.454667
2012-08-07,1.918
2018-03-21,20.683332
2019-01-22,20.321333
2011-03-24,1.476
2014-10-10,16.309334
2013-01-02,2.333333
2012-01-17,1.774667
2017-06-21,24.956667
2018-07-12,21.428667
2020-07-07,93.667336
2010-08-25,1.277333
2022-03-28,355.033325
2010-10-21,1.374
2018-02-06,21.680668
2013-12-13,9.87
2017-09-21,24.993334
2020-08-26,137.333328
2016-05-23,14.658
2020-05-21,54.400002
2021-07-13,228.773331
2015-11-09,15.532667
2022-05-31,257.946655
2014-08-21,17.101334
2014-11-03,16.200001
2022-01-13,369.690002
2020-02-06,46.661331
2015-09-08,16.336666
2011-09-26,1.768
2020-04-29,52.678001
2017-01-27,16.758667
2022-08-03,305.0
2016-06-01,14.765333
2011-04-12,1.672
2018-09-20,20.237333
2022-06-17,213.433334
2018-05-21,18.755333
2021-12-21,305.623322
2011-02-07,1.550667
2013-08-01,9.0
2020-09-24,121.26667
2011-04-13,1.675333
2017-07-06,21.150667
2020-03-02,47.417332
2016-05-24,14.44
2015-07-06,18.591999
2019-03-27,17.916668
2013-02-21,2.432667
2022-03-21,304.993347
2022-03-25,336.0
2020-04-02,32.068668
2010-10-07,1.371333
2013-05-30,6.830667
2021-01-22,278.103333
2018-06-04,19.622667
2016-10-14,13.377333
2012-06-06,1.88
2020-02-13,49.456001
2014-11-18,17.057333
2018-12-04,23.736668
2017-03-28,18.468
2012-08-08,1.993333
2021-12-17,304.92334
2013-08-16,9.442
2012-02-22,2.3
2011-09-14,1.616667
2013-01-15,2.207333
2016-03-04,13.2
2022-02-17,304.420013
2011-01-06,1.788667
2011-10-11,1.834
2019-02-14,20.225332
2011-06-10,1.834667
2013-09-13,10.851333
2019-01-23,19.5
2014-03-19,16.092667
2010-09-17,1.401333
2021-10-12,266.976654
2015-08-17,17.037333
2014-08-25,17.212667
2022-07-28,280.066681
2016-06-13,14.633333
2018-09-19,18.700666
2013-06-12,6.453333
2011-11-02,1.933333
2022-04-08,347.736664
2015-09-11,16.509333
2018-02-20,22.298
2013-12-11,9.458667
2018-01-30,23.009333
2018-08-07,22.922667
2016-02-05,11.42
2021-05-06,226.919998
2017-02-03,16.794001
2011-01-07,1.866667
2012-02-03,2.027333
2019-02-12,21.08
2021-08-16,235.023331
2018-02-23,23.188667
2017-09-06,23.299999
2015-03-02,13.513333
2015-08-19,17.355333
2013-02-08,2.63
2015-03-10,12.564
2014-09-29,16.266666
2017-06-12,23.865999
2017-10-23,23.325333
2017-11-15,20.400667
2019-05-14,15.286667
2012-12-24,2.242667
2016-10-03,14.153333
2017-01-18,15.776667
2017-01-23,16.389999
2022-03-24,336.57666
2013-04-22,3.24
2012-03-30,2.501333
2021-09-24,248.630005
2016-04-12,16.633333
2011-10-17,1.857333
2016-12-30,14.42
2020-04-30,57.012669
2021-09-09,251.136673
2011-07-01,1.938
2015-03-19,13.466667
2019-04-05,17.990667
2020-09-11,127.313332
2019-09-04,15.126
2020-11-06,145.366669
2022-01-10,333.333344
2016-01-11,14.267333
2010-07-14,1.196
2018-10-24,20.07
2014-10-22,15.546
2017-07-14,21.546
2011-01-14,1.743333
2011-03-15,1.48
2015-07-15,17.782667
2017-09-27,23.326668
2013-08-09,10.16
2021-11-26,366.48999
2019-04-23,17.343332
2018-07-05,20.917334
2011-06-09,1.828667
2011-10-04,1.552667
2021-12-15,317.736664
2012-05-15,2.017333
2020-03-10,43.962002
2016-05-25,14.527333
2011-02-25,1.520667
2018-09-11,18.631332
2010-09-03,1.391333
2020-08-13,107.400002
2014-10-31,16.167334
2019-10-08,15.724667
2011-10-25,1.882
2017-09-22,24.432667
2018-08-10,23.6
2019-01-10,22.293333
2014-03-03,15.817333
2017-10-17,23.393999
2016-10-06,13.497333
2021-07-23,215.453339
2013-11-15,9.123333
2017-12-01,20.362667
2016-07-15,14.834667
2020-12-21,222.080002
2021-06-28,223.880005
2016-04-29,16.542667
2017-07-24,22.016001
2014-05-13,12.250667
2021-01-11,283.133331
2016-05-05,15.230667
2022-06-02,244.156662
2020-09-08,118.666664
2013-07-03,7.866667
2019-09-13,16.464001
2021-12-07,348.066681
2019-12-20,27.352667
2013-09-17,11.005333
2016-11-15,12.185333
2018-09-17,19.336
2014-07-07,15.166667
2018-06-01,19.057333
2011-04-20,1.713333
2018-08-03,23.187332
2018-10-17,18.826668
2016-09-16,13.361333
2021-11-15,339.209991
2020-02-12,51.858002
2010-09-09,1.4
2020-01-07,30.76
2012-07-12,2.086
2015-12-04,15.497333
2011-07-08,1.992667
2010-10-25,1.396
2021-04-27,239.320007
2015-03-31,12.902
2019-11-25,22.954666
2018-11-20,22.783333
2013-02-27,2.294
2012-07-19,2.181333
2019-01-03,20.466667
2016-05-13,13.852
2017-10-26,21.851999
2012-06-22,2.173333
2014-02-05,11.886667
2011-05-19,1.802
2018-05-31,19.147333
2013-04-12,2.883333
2017-05-23,20.697332
2014-02-24,13.917333
2021-11-23,389.170013
2019-03-12,19.099333
2021-02-23,220.710007
2011-11-09,2.058
2015-04-20,13.785333
2021-08-05,238.666672
2011-10-19,1.868
2018-03-16,21.528667
2016-02-10,10.033333
2020-08-24,141.751999
2012-11-06,2.040667
2020-12-11,205.003326
2010-07-15,1.329333
2019-11-12,23.126667
2016-06-17,14.520667
2019-10-03,15.457333
2017-10-06,23.540001
2013-03-04,2.318
2018-03-14,22.450666
2020-08-17,111.800003
2014-02-20,14.334
2016-01-28,12.719333
2010-11-24,2.351333
2019-05-06,16.667999
2020-10-01,146.919998
2011-07-25,1.934
2017-08-03,23.021999
2020-10-05,141.116669
2013-05-14,6.281333
2018-06-19,24.344
2014-02-21,14.109333
2011-08-29,1.614667
2020-10-08,146.146667
2013-02-22,2.381333
2022-04-04,363.126678
2018-08-02,21.896
2020-07-27,95.666664
2019-11-06,21.200001
2015-08-27,15.4
2016-06-20,14.633333
2011-03-25,1.495333
2019-02-15,20.299999
2019-03-05,18.799999
2013-08-08,10.29
2022-08-05,302.670013
2022-05-25,207.949997
2019-08-21,14.800667
2020-12-09,217.896667
2013-02-01,2.544667
2016-10-05,14.149333
2021-07-16,218.226669
2021-04-01,229.456665
2017-07-21,21.964001
2012-06-04,1.868667
2020-04-17,51.485332
2021-10-14,271.829987
2012-08-23,2.0
2019-05-03,16.257334
2015-08-03,17.752666
2019-09-09,15.333333
2014-03-31,14.433333
2010-11-23,2.219333
2012-08-17,2.019333
2018-10-18,17.952667
2011-12-13,2.038
2016-09-13,13.137333
2021-09-22,247.843338
2021-05-14,194.470001
2016-07-05,13.982
2021-06-25,229.860001
2014-11-21,16.813999
2020-06-01,57.200001
2020-04-23,48.506668
2018-07-06,20.33
2021-03-12,223.333328
2012-08-22,1.934
2017-10-09,23.309999
2011-04-11,1.764667
2015-01-12,13.536667
2011-08-15,1.774667
2014-04-17,13.307333
2022-03-11,280.066681
2011-07-13,1.895333
2015-05-05,15.850667
2012-05-09,2.02
2011-05-18,1.74
2011-04-06,1.799333
2022-01-31,290.90332
2011-04-27,1.795333
2016-10-17,13.136667
2018-02-22,22.368668
2015-06-16,16.675333
2019-08-30,15.276667
2010-08-03,1.4
